"","venueID","venueCapacity","venueLng","venueLat"
"1826","82882",NA,"9.94298","51.53426"
"1827","1478523","600","-75.1583146","39.9591168"
"1828","1163",NA,"-122.3200355","47.6140125"
"1829","11585","300","-122.6587133","45.5229238"
"1830","598471",NA,NA,NA
"1831","7372",NA,"-3.5341196","50.7358664"
"1832","196988","220","0.4735868","50.8378168"
"1833","43109",NA,"-5.9313853","54.5957104"
"1834","97982",NA,"3.6907625","51.0259838"
"1835","33059",NA,"13.433419","52.4791261"
"1836","2153069",NA,"9.9580519","53.5518261"
"1837","32939","600","12.5651939","55.677125"
"1838","2047714",NA,"11.58971","48.13321"
"1839","43083",NA,"5.3833442","43.2944806"
"1840","38487","1200","139.71888","35.6449"
"1841","1757","1800","0.1194611","52.2043925"
"1842","646361",NA,"-95.388071","29.7818142"
"1843","11334","1000","-96.7700051","32.8308876"
"1844","43964",NA,"-81.379375","28.542972"
"1845","196","4000","-84.39028","33.75103"
"1846","2326","1100","-117.131129","32.748049"
"1847","187908",NA,"-1.4092296","50.9261824"
"1848","32492","800","-79.97268","40.481268"
"1849","923","750","-79.068915","35.910267"
"1850","3025484",NA,"-2.9730822","51.335596"
"1851","1609074",NA,"18.2683292","49.8120301"
"1852","3048394",NA,"-2.5384226","53.5803354"
"1853","2338714",NA,"-2.6486122","56.7506621"
"1854","1276526","1000","-122.31365","47.66128"
"1855","1377206",NA,"-115.1400644","36.169173"
"1856","3107284",NA,"18.4014445","-33.9059905"
"1857","2893638",NA,"28.0689599","-26.1852983"
"1858","1548898",NA,NA,NA
"1859","2007954",NA,"114.1626357","22.3342688"
"1860","85108",NA,"138.587766","-34.922428"
"1861","2130274","5000","106.7817547","-6.2548877"
"1862","43163","1428","139.70791","35.67726"
"1863","2331899",NA,"-1.87919","50.71766"
"1864","2942448",NA,"18.40924","-33.903801"
"1865","3058974",NA,"28.1123934","-26.1796748"
"1866","109370",NA,"-118.251138","34.045271"
"1867","3013409","355000","23.57242","46.76848"
"1868","1138086",NA,"8.5246151","47.3741238"
"1869","7786","200","-0.14921","51.5431"
"1870","1016861",NA,"-104.9447552","39.7399905"
"1871","1392958","1000","-75.155307","39.9616234"
"1872","94860",NA,"9.7320104","52.3758916"
"1873","1918819",NA,"0.6630708","52.4344079"
"1874","3692",NA,"-1.7061265","53.1238011"
"1875","2935238",NA,"24.4958673","58.3756242"
"1876","1327811",NA,"9.5488444","56.170512"
"1877","3206858",NA,"-2.23803","53.4769"
"1878","1615878",NA,"37.5071885","55.8101117"
"1879","1790938","2473","139.77595","35.62542"
"1880","43542",NA,"135.495772","34.6684766"
"1881","34171",NA,"139.6610991","35.4416192"
"1882","2908458",NA,"103.857","1.29294"
"1883","3639984",NA,"153.0264922","-27.4764363"
"1884","967006",NA,"-6.2158","53.32065"
"1885","47275",NA,"22.1642342","60.4334775"
"1886","3336189",NA,"-1.59447","53.41239"
"1887","3535",NA,"-2.2068104","50.6384688"
"1888","3301819",NA,"0.11532","51.16939"
"1889","3788534",NA,"106.8426847","-6.2235757"
"1890","1971369",NA,"-1.61454","51.89894"
"1891","1272016",NA,"-2.9331","53.36342"
"1892","38097",NA,"-0.1997649","54.0770434"
"1893","2335324",NA,"-50.02806","-29.77974"
"1894","3599924","3200","-46.66968","-23.52833"
"1895","2328","2776","-122.6811831","45.5168547"
"1896","1171",NA,"-104.99027","39.744361"
"1897","744",NA,"-87.9109371","43.0388875"
"1898","6181","3200","-79.3766657","43.6468182"
"1899","2790068",NA,"-121.9693","37.40464"
"1900","29648","4000","13.3783562","52.4985969"
"1901","17994",NA,"2.3007926","48.8770182"
"1902","46376",NA,"-71.2282537","46.8131158"
"1903","1027026",NA,"-71.2173969","46.8015014"
"1904","68423",NA,"-76.86545","38.90699"
"1905","729",NA,"-74.43452","39.37707"
"1906","75002",NA,"-103.363595","20.7301881"
"1907","280346","60000","-51.2358471","-30.065485"
"1908","1149166","5500","-112.079564","33.448775"
"1909","1262","2650","-118.2555326","34.0426711"
"1910","891581",NA,"-95.40546","29.68716"
"1911","3527264",NA,"-71.2992993","42.6303002"
"1912","2945",NA,"-76.33342","37.0164"
"1913","1088401","300","-1.887442","52.4755611"
"1914","3466909",NA,"-93.27166","44.98154"
"1915","2711",NA,"-77.0229363","38.9047767"
"1916","3597394",NA,"-118.335781","34.1008629"
"1917","1889","2000","-73.9884479","40.7567868"
"1918","47005",NA,"-87.7515396","41.8285376"
"1919","106544",NA,"-73.94711","40.74547"
"1920","3349029",NA,"-115.1701623","36.1096949"
"1921","2950293",NA,"-118.32858","34.10128"
"1922","3128974",NA,"-118.3864421","34.0825891"
"1923","2213714",NA,"-71.154812","42.7084715"
"1924","1126471",NA,"-82.4486986","27.9438854"
"1925","629271",NA,"-81.7788764","33.567739"
"1926","15547",NA,"-76.58499","39.34752"
"1927","9481",NA,"-90.2061949","32.2975498"
"1928","3651524",NA,"-84.3684524","33.8210054"
"1929","616926",NA,"-118.3313847","34.1015349"
"1930","1018596","1000","-117.161146","32.710648"
"1931","2556524",NA,"-80.20436","25.79947"
"1932","3350974",NA,"-2.12728","52.57878"
"1933","3474469",NA,"-95.3645253","29.7661428"
"1934","6164",NA,"-89.9969882","34.931985"
"1935","1587063",NA,"-90.073976","29.956008"
"1936","1957449",NA,"-73.91468","40.7154"
"1937","3784589",NA,"-93.02489","45.03479"
"1938","62500",NA,"-93.26351","44.97518"
"1939","3791734",NA,"-97.6384294","30.1341647"
"1940","1790728",NA,NA,NA
"1941","3942789",NA,"-89.983","43.80898"
"1942","146143",NA,"-118.19025","33.75255"
"1943","2010684",NA,NA,NA
"1944","35439",NA,"151.21573","-33.86918"
"1945","2792903",NA,"176.22738","-37.685"
"1946","203603",NA,NA,NA
"1947","3189574",NA,"-97.1629164","26.0886142"
"1948","11850",NA,"-0.12511","51.54202"
"1949","593356",NA,"5.57967","50.63256"
"1950","2792053",NA,"-0.5537663","44.8286599"
"1951","5670",NA,"-122.405681","37.778048"
"1952","2281024",NA,"-111.92294","33.50128"
"1953","3151479",NA,"11.39272","53.62737"
"1954","2515409",NA,"55.307485","25.271139"
"1955","2386604",NA,"106.8101256","-6.2566407"
"1956","2868853",NA,"151.775196","-32.925752"
"1957","828616",NA,"151.20696","-33.87021"
"1958","2055169",NA,"153.12599","-26.68438"
"1959","1581018",NA,"144.95566","-37.81781"
"1960","2803573",NA,"153.0918365","-26.6559759"
"1961","1923554",NA,"24.1182894","56.9528328"
"1962","2459469",NA,"2.3051024","48.8694359"
"1963","3849","32609","-1.49719","52.44411"
"1964","46152","20000","-119.98263","47.09595"
"1965","2962528",NA,"-96.8035","32.79504"
"1966","2540924",NA,"7.01834","51.40699"
"1967","1034911",NA,NA,NA
"1968","1927274",NA,"1.4048178","38.8841472"
"1969","395951",NA,NA,NA
"1970","762766",NA,"15.540006","56.6306855"
"1971","1818808",NA,"-116.52746","33.80196"
"1972","2266814",NA,"-2.3685653","53.02973"
"1973","986501",NA,"-1.8405069","53.8465406"
"1974","553606",NA,"-3.1801843","51.4892621"
"1975","1363151",NA,NA,NA
"1976","225718",NA,"-1.2294743","52.7648728"
"1977","1632",NA,"-0.6771448","51.4111126"
"1978","1579698",NA,NA,NA
"1979","3382879",NA,"121.473701","31.230416"
"1980","831016",NA,NA,NA
"1981","3111264",NA,"-2.5922435","51.4567969"
"1982","2147414",NA,NA,NA
"1983","3386344",NA,"-77.03272","38.90215"
"1984","3386159",NA,"-99.2215659","18.9242095"
"1985","2963558",NA,NA,NA
"1986","3571484",NA,"18.279459","49.818659"
"1987","2955238",NA,"20.1145131","39.3831577"
"1988","1034936",NA,"33.9344456","34.9789801"
"1989","3070634",NA,"20.863862","37.7274964"
"1990","1462713",NA,NA,NA
"1991","343356",NA,"-70.6683213","-33.4578139"
"1992","3393414",NA,"-2.9984","53.42115"
"1993","3294479","20000","23.9146024","54.8905564"
"1994","3810869",NA,NA,NA
"1995","2621413",NA,"14.9916797","44.467217"
"1996","1109216","700","4.88127","52.36484"
"1997","2460689",NA,"-93.2752715","44.9774613"
"1998","1449208",NA,"-73.5573943","45.4953163"
"1999","8216","200","-0.1336685","51.5122364"
"2000","1630828",NA,"-4.2942381","55.863044"
"2001","8333","200","-0.08344","51.52804"
"2002","114407",NA,"-1.4909083","53.3810284"
"2003","497411","350","-4.2637663","55.8654458"
"2004","18233","500","-0.1417947","50.8199818"
"2005","1662113","436","-1.2206911","51.7387321"
"2006","17480","550","-1.3834526","50.9329416"
"2007","42338","350","-3.1651837","51.4941923"
"2008","445366",NA,"-0.0081014","51.5285922"
"2009","2681318",NA,"1.2315954","52.6421073"
"2010","839721","500","-77.027764","38.917202"
"2011","1167706","300","-71.13257","42.3529"
"2012","49374",NA,"-73.5861053","45.5201128"
"2013","2369074","400","-79.3890949","43.6482126"
"2014","262","375","-87.677996","41.9104085"
"2015","1119",NA,"-93.27249","44.98139"
"2016","2867013",NA,"-122.2964235","47.6087583"
"2017","324","500","-122.4378099","37.7755211"
"2018","16268","500","-118.3891802","34.0815247"
"2019","3132444",NA,"-0.1014514","51.5056286"
"2020","292","500","-86.7804525","36.1528598"
"2021","879",NA,"-80.1176033","26.1660604"
"2022","617016",NA,"-95.3546736","29.7521221"
"2023","329","1000","-122.4080206","37.7823916"
"2024","73643","1500","9.96968","53.55655"
"2025","3067239",NA,"13.436794","52.508725"
"2026","391996",NA,"8.51685","47.38572"
"2027","38178","25000","-3.46295","50.64292"
"2028","1271111","12000","-2.24119","51.87266"
"2029","3979",NA,"-2.63508","53.452889"
"2030","3282059",NA,"-0.178818","51.385429"
"2031","50004",NA,"0.407962","52.24488"
"2032","1357811",NA,"-0.32127","53.3809"
"2033","78595",NA,NA,NA
"2034","2332954",NA,"-115.12399","36.16208"
"2035","3230809",NA,"-4.1276749","51.6858866"
"2036","288981","10000","-2.95322","53.47991"
"2037","837701",NA,"-5.91971","54.57909"
"2038","394231",NA,"-2.416007","51.055688"
"2039","494031",NA,"-2.932931","54.892473"
"2040","72553",NA,"-1.13477","53.92159"
"2041","31868",NA,"-3.75387","56.00546"
"2042","890506","6500","-0.4177397","54.296878"
"2043","16786",NA,"-1.7059204","55.4155828"
"2044","7404","350","-0.14308","51.53871"
"2045","3810379",NA,"0.21439","52.02302"
"2046","83227",NA,"-0.46072","52.14766"
"2047","3599789",NA,"-73.9819269","40.7658305"
"2048","2310779",NA,NA,NA
"2049","3825219",NA,"-3.72215","40.413"
"2050","4014794",NA,NA,NA
"2051","3766004",NA,"11.6063688","48.1249006"
"2052","3624059",NA,"21.0122287","52.2296756"
"2053","29543","1500","9.9578661","53.5511558"
"2054","1204091","750","18.0675136","59.3370703"
"2055","29611",NA,"8.7572802","50.1092015"
"2056","548781","6500","5.9860925","49.5008805"
"2057","129954",NA,NA,NA
"2058","101793",NA,NA,NA
"2059","1273581",NA,"-1.2594928","51.7508522"
"2060","8098","500","-0.0987167","51.4935647"
"2061","93731",NA,"-2.425381","52.7800041"
"2062","3336","350","-0.0748208","51.5517431"
"2063","1665",NA,"-1.54105","53.79952"
"2064","519911",NA,"-1.8780985","52.4750022"
"2065","1844518",NA,NA,NA
"2066","10528",NA,"-0.8963881","52.2368782"
"2067","4265",NA,"-3.9815784","51.6128215"
"2068","639646",NA,NA,NA
"2069","968906",NA,NA,NA
"2070","97406",NA,"-2.232955","53.4484912"
"2071","1372931",NA,"0.6578157","52.826832"
"2072","482716","1450","-2.5763244","51.4493557"
"2073","33485",NA,"-1.5368854","52.2930287"
"2074","33486",NA,"-1.4909083","53.3810284"
"2075","71669",NA,"0.3019467","52.2532602"
"2076","1263816",NA,"1.0779202","51.3629306"
"2077","1874933",NA,NA,NA
"2078","29360",NA,"-0.4160256","51.8832741"
"2079","7100",NA,"-3.7711554","53.3152706"
"2080","1965079",NA,"1.2947151","52.629069"
"2081","8128","350","-0.1351725","51.5160992"
"2082","287956",NA,"11.9726793","57.7013685"
"2083","1531763",NA,NA,NA
"2084","941186",NA,NA,NA
"2085","7737",NA,"-3.05594","53.81856"
"2086","1895988",NA,NA,NA
"2087","1903108",NA,"-1.5271174","52.3399318"
"2088","1475718",NA,"-0.4943202","51.4149029"
"2089","1062831",NA,"13.8495788","44.8666232"
"2090","1992214",NA,NA,NA
"2091","65348",NA,NA,NA
"2092","48251",NA,"-3.7499034","55.9658568"
"2093","823696",NA,NA,NA
"2094","62433",NA,"-0.5900535","51.2398673"
"2095","7864",NA,"-4.13782","50.37463"
"2096","584171",NA,"-0.4761161","51.5335127"
"2097","29331",NA,"-0.9735867","51.4538128"
"2098","49432",NA,"0.9450282","51.8765579"
"2099","1224871",NA,"-1.7920304","51.0685648"
"2100","779176",NA,"115.8622652","-31.9540334"
"2101","35566",NA,"144.95497","-37.81447"
"2102","1479143",NA,"153.0346157","-27.4593566"
"2103","510881",NA,"-1.7076584","52.5005648"
"2104","104802","250","-0.0427884","51.550129"
"2105","1795",NA,"-2.0877637","57.1860835"
"2106","203438",NA,"115.7621479","-31.7362628"
"2107","1378",NA,"-97.749782","30.267945"
"2108","1763953",NA,"101.7300526","2.7656483"
"2109","808731",NA,"-80.195584","25.8092934"
"2110","1480778",NA,"13.388179","52.496262"
"2111","14148",NA,"-0.37145","53.76931"
"2112","2224449",NA,"1.7362249","52.6067906"
"2113","1905253",NA,"-2.28639","53.46551"
"2114","884","1700","-83.0074283","39.997525"
"2115","37402",NA,"-0.1191545","51.5016102"
"2116","810356",NA,"-0.95263","51.44073"
"2117","94862",NA,"101.692024","3.059003"
"2118","99026",NA,"-111.6573636","35.1855558"
"2119","2139279",NA,"-73.9577161","40.7223328"
"2120","66455",NA,"11.1197342","49.429609"
"2121","93356",NA,"2.166781","41.383885"
"2122","51457",NA,"22.9526455","62.7067594"
"2123","50605",NA,"19.8449285","45.2617865"
"2124","1131611",NA,"18.3700042","-33.367299"
"2125","30963",NA,"13.4347887","52.508697"
"2126","1101761",NA,"-73.9991637","40.7536854"
"2127","45921",NA,"13.58006","52.48366"
"2128","2217759",NA,"15.9269677","45.7772818"
"2129","2871048",NA,NA,NA
"2130","1001441",NA,"19.9058104","50.0582616"
"2131","1374376",NA,NA,NA
"2132","13912","1381","-0.0554075","51.5461123"
"2133","2743853",NA,"-84.4536865","33.8246574"
"2134","802",NA,"-73.9484025","40.7225435"
"2135","17360",NA,"-3.2488114","55.9282688"
"2136","3026759",NA,"9.9936818","53.5510846"
"2137","34186",NA,"115.854225","-31.947661"
"2138","1508488",NA,"54.9873447","25.0072733"
"2139","326621",NA,"11.4086779","47.25736"
"2140","16987","75144","-118.2845592","34.0126046"
"2141","89990","1000","139.69561","35.65872"
"2142","1193581",NA,"138.5767638","-34.9087183"
"2143","732111",NA,"-73.96844","40.77052"
"2144","3173729","1800","-115.1561477","36.1423259"
"2145","2835938",NA,"-117.15463","32.71155"
"2146","2791503",NA,"7.3063284","50.367086"
"2147","1319671",NA,"-3.7247396","40.4369544"
"2148","769226",NA,"5.3107137","60.403074"
"2149","1935514",NA,"0.66506","52.4287"
"2150","69463","25000","2.2187915","41.4121004"
"2151","4183569",NA,"3.76958","50.40759"
"2152","3301679","2500","-5.3458333","36.1105556"
"2153","2930763",NA,"-1.8830141","52.4747298"
"2154","79430",NA,NA,NA
"2155","1310591",NA,"121.473701","31.230416"
"2156","2733253",NA,"2.1952134","41.3834281"
"2157","1322476",NA,NA,NA
"2158","3528404",NA,"-2.2064219","50.6383276"
"2159","2961478","1000","-3.187186","51.4746386"
"2160","2714808",NA,"-0.3056247","51.4110055"
"2161","3324239","3500","8.54273","47.41353"
"2162","2801113",NA,"175.254124","-36.979337"
"2163","190668",NA,NA,NA
"2164","502461","600","-73.9849309","40.7397719"
"2165","37999",NA,"-97.73895","30.29617"
"2166","1555358",NA,"-93.2744006","44.981189"
"2167","4663","800","-111.859035","33.4221642"
"2168","30481","1000","-90.06617","29.95316"
"2169","540136","300","-87.6269514","41.8540522"
"2170","2049","1000","-93.2469","44.96341"
"2171","5579",NA,"-111.9242412","33.4994444"
"2172","35263",NA,"-122.67633","45.52334"
"2173","2163004",NA,"-121.493758","38.578809"
"2174","37098",NA,"-118.3323784","34.1009402"
"2175","2278699",NA,"-121.4544574","38.5116111"
"2176","395",NA,"-119.6950933","34.416277"
"2177","1853088","5000","-77.0074739","38.8746482"
"2178","17091","300","-87.6617969","41.8853345"
"2179","1418338",NA,"-79.4022493","43.6433608"
"2180","2449989",NA,"-73.9898959","40.7472165"
"2181","2459739",NA,"-118.2808083","34.024019"
"2182","74872","1242","-77.021098","38.915271"
"2183","5504",NA,"-79.792041","36.073109"
"2184","1282",NA,"-79.9870157","40.4498712"
"2185","1683793","1000","-0.05926","51.53315"
"2186","2638","1100","-83.2917046","42.6367415"
"2187","15786","3200","-93.75859","41.61239"
"2188","503481","750","-96.700617","40.813249"
"2189","265951",NA,"-75.1916007","39.9494018"
"2190","11339",NA,"-96.7869418","32.7833618"
"2191","1019041","1650","-95.35467","29.75212"
"2192","30044","850","-79.3487725","43.6590002"
"2193","81925","1500","-123.13395","49.299564"
"2194","849401",NA,"-94.58202","39.09858"
"2195","2532334","800","-90.253814","38.627618"
"2196","1290891","5000","-80.845519","35.239095"
"2197","1145321",NA,"-96.797987","32.768777"
"2198","1952324","1300","-93.2739195","44.9804999"
"2199","16394",NA,"-90.22764","38.63291"
"2200","79400",NA,"-83.64773","42.25172"
"2201","1113521",NA,"-84.3648011","33.7710375"
"2202","1001306","1042","-80.18296","25.77996"
"2203","1460",NA,"-78.871579","42.893094"
"2204","1461018","1500","-73.4257977","40.86974"
"2205","48245","1200","-90.0094522","35.1382458"
"2206","2416509",NA,"-97.94049","29.88194"
"2207","1021161",NA,"-112.0796557","33.4457445"
"2208","2384164",NA,"-73.556378","45.5171251"
"2209","2493154",NA,"-113.4531763","53.5714243"
"2210","2490539",NA,"-85.1646726","34.257038"
"2211","30538",NA,"-119.7357202","34.4306906"
"2212","2933473",NA,"-96.7873113","32.7839473"
"2213","102860",NA,"-98.1576559","29.8611012"
"2214","94311",NA,"2.39052","48.893073"
"2215","2620318","6000","-73.9590597","40.7227868"
"2216","2935498",NA,"-115.1563054","36.1423378"
"2217","69543",NA,"-114.090679","51.046149"
"2218","12942",NA,"-111.943034","33.431585"
"2219","16514",NA,"-76.5827767","39.3460266"
"2220","81113",NA,"-122.4036728","37.7678455"
"2221","1257",NA,"-81.645058","30.325811"
"2222","1476","17556","-84.504088","39.097929"
"2223","4710","7657","-71.53575","41.48777"
"2224","3081364",NA,"-75.6845696","45.3993228"
"2225","2605123","1500","-115.1711298","36.128561"
"2226","2623638",NA,"-115.1718308","36.1150489"
"2227","3254064","5000","-73.98755","40.57289"
"2228","2528209",NA,"10.7784373","59.9196153"
"2229","33577",NA,"-83.05984","42.37881"
"2230","35426",NA,"144.9678627","-37.8119215"
"2231","1853693",NA,"-118.3290303","34.097134"
"2232","2465",NA,"-118.1885379","33.7652181"
"2233","3460999",NA,"-80.1308866","25.7807361"
"2234","3257164",NA,"-115.1765836","36.1073485"
"2235","3046624",NA,"-118.32916","34.09688"
"2236","2743403",NA,"-118.32858","34.10128"
"2237","3196558",NA,"-73.99475","40.74806"
"2238","3789184",NA,"-76.2979655","36.8310885"
"2239","2569",NA,"-81.2829387","29.8757077"
"2240","3192449","3500","-97.50408","35.46609"
"2241","35186",NA,"-94.18585","36.30396"
"2242","3445169",NA,"-85.67205","42.96339"
"2243","68049","4000","-84.41686","39.05208"
"2244","3511849",NA,"-93.1669756","44.9792906"
"2245","5853",NA,"-116.20324","43.61408"
"2246","46513",NA,"-123.0648742","44.053584"
"2247","2957638",NA,"10.3421311","55.3794047"
"2248","83393","50000","8.899407","47.5573039"
"2249","3605599",NA,"-96.8017186","32.9885905"
"2250","3622794",NA,"-73.930137","40.7541824"
"2251","480001",NA,"20.0212572","50.0875248"
"2252","888",NA,"-82.99109","40.00941"
"2253","38520",NA,"-81.43938","28.55609"
"2254","523026",NA,"-84.4175531","33.7490761"
"2255","3460734",NA,"-75.15893","39.9579"
"2256","3426969",NA,"-73.89408","40.80817"
"2257","2407689",NA,"-93.270426","44.9857439"
"2258","3678649",NA,"-118.3767579","34.0833242"
"2259","2562634",NA,"-111.97848","33.26781"
"2260","2265169",NA,"0.0516487","40.0485109"
"2261","3590039",NA,"-95.36986","29.75135"
"2262","13174",NA,"-122.2023008","37.7502478"
"2263","3483064",NA,"-118.32903","34.09713"
"2264","3723249",NA,"-118.36358","34.09106"
"2265","742",NA,"-95.409","29.68472"
"2266","2561744",NA,"-74.00198","40.7392"
"2267","3985714",NA,"-87.9162","43.04165"
"2268","4124179",NA,"-117.21231","32.75518"
"2269","16265",NA,"-118.388914","34.0909059"
"2270","7694","550","-71.1013086","42.363697"
"2271","499281","300","-73.9891987","40.7315472"
"2272","16132",NA,"-97.7361753","30.2672236"
"2273","799631",NA,"-96.782576","32.7846199"
"2274","804421",NA,"-97.534094","35.49501"
"2275","493916",NA,"-87.625128","41.853926"
"2276","10320",NA,"-111.8592332","33.4081169"
"2277","37917",NA,"-118.254145","34.0440835"
"2278","162578",NA,"-122.06266","37.65888"
"2279","325",NA,"-73.9787716","40.6786944"
"2280","1425",NA,"-75.1532419","39.9605743"
"2281","1040","800","-117.751453","34.057535"
"2282","1155146",NA,"-118.4440562","34.070264"
"2283","16270","500","-118.3857196","34.0908029"
"2284","1333736",NA,"-121.27028","38.60327"
"2285","3234","800","-83.0054203","39.9858767"
"2286","140343",NA,"-89.216285","37.7228011"
"2287","1547613",NA,NA,NA
"2288","874116",NA,"-97.7282016","30.2403964"
"2289","4698",NA,"-98.4875069","29.448541"
"2290","1636428",NA,"-111.4948349","40.6420727"
"2291","1150866",NA,"-118.344414","34.101132"
"2292","95633",NA,"-117.3318892","33.9756919"
"2293","63986",NA,"-84.5177841","39.13108"
"2294","1192156",NA,"-122.3040879","47.6506624"
"2295","66547",NA,"-70.3810095","43.5813712"
"2296","6842","1200","-71.0651039","42.3504875"
"2297","6228",NA,"-84.2655","30.43612"
"2298","17725","1200","-82.4427864","27.9602127"
"2299","1265",NA,"-81.351226","28.548669"
"2300","1322","800","-91.1762795","30.4173942"
"2301","380476",NA,"-120.37581","35.30393"
"2302","4634",NA,"-80.423329","37.2281977"
"2303","1298",NA,"-117.20927","32.75382"
"2304","1045781",NA,"-117.921491","33.639097"
"2305","1254511","2000","-117.7509583","34.0564709"
"2306","2029704",NA,"-118.219559","33.877245"
"2307","761241",NA,"-73.9898898","40.7366978"
"2308","71162",NA,"-122.258629","37.8649037"
"2309","7651",NA,"-79.95518","39.63068"
"2310","6192",NA,"-86.78313","36.16449"
"2311","32390","200","-0.0718398","51.521245"
"2312","68894",NA,"-80.237016","26.372377"
"2313","1287",NA,"-92.32871","38.94521"
"2314","49864",NA,"-106.6489649","35.0840872"
"2315","1293196",NA,"-118.267228","34.04092"
"2316","32909",NA,"115.8540776","-31.9514363"
"2317","245408",NA,"153.012158","-27.478774"
"2318","30012",NA,"144.9722886","-37.8114397"
"2319","83295",NA,"115.8722656","-31.9342037"
"2320","105140",NA,"5.3808683","43.3116714"
"2321","59125",NA,"4.8305936","45.728009"
"2322","2075414",NA,"6.1122776","49.5991091"
"2323","38972",NA,"8.52269","49.46924"
"2324","34663",NA,"13.00875","55.59473"
"2325","53943",NA,"11.9542288","57.7006521"
"2326","44380",NA,"18.0562","59.3207"
"2327","581951",NA,"24.9410248","60.1733244"
"2328","69052","1100","5.39067","43.31027"
"2329","1129971",NA,"8.4998642","47.3873158"
"2330","2129894",NA,"-105.7625563","39.8869728"
"2331","1762573",NA,"-97.731935","30.2639151"
"2332","505916",NA,"-80.2542689","36.126289"
"2333","45550",NA,"-91.53844","41.66303"
"2334","574",NA,"-96.698928","40.811925"
"2335","6108",NA,"-84.3871176","33.7527584"
"2336","6086",NA,"-78.7879707","43.0003967"
"2337","45501",NA,"-72.2546431","41.8070508"
"2338","43624",NA,"-71.4045","41.827608"
"2339","57788",NA,"-77.324423","37.273873"
"2340","45803",NA,"-71.2571177","42.35942"
"2341","2821",NA,"-75.75023","39.66736"
"2342","2264409",NA,"-71.0527482","42.3157363"
"2343","2270584",NA,"-70.2463512","43.6598623"
"2344","1509",NA,"-73.7627523","42.6564712"
"2345","1274","6100","-83.0209238","42.3351446"
"2346","8540",NA,"-91.1897936","30.4448195"
"2347","677296",NA,"-82.2322369","34.7213151"
"2348","2331514",NA,"-117.2566051","32.9737546"
"2349","769851",NA,"12.0772416","55.6170801"
"2350","1198451",NA,"18.5305409","54.5188898"
"2351","982911",NA,"8.5529168","47.359081"
"2352","388061",NA,"7.1607306","62.7372352"
"2353","762811",NA,"10.3990966","59.2649213"
"2354","961381",NA,"-90.5768144","41.512032"
"2355","44391",NA,"138.7836855","36.789592"
"2356","954956",NA,"15.8375483","50.241843"
"2357","30903",NA,"-122.350699","47.6216358"
"2358","1035786",NA,NA,NA
"2359","1792638","7000","-73.9602231","40.7216963"
"2360","5948",NA,"-86.8067804","36.1448738"
"2361","70051",NA,"28.0771515","-26.2023995"
"2362","58176","10200","18.6317175","-33.8802019"
"2363","9572","8800","-157.85161","21.29908"
"2364","2314629",NA,"-115.1538512","36.1090109"
"2365","622661",NA,"-115.17316","36.1071379"
"2366","2260734",NA,"-115.1766701","36.090754"
"2367","108940",NA,NA,NA
"2368","905",NA,"-95.8910472","41.236893"
"2369","50595","30000","-73.988272","42.087635"
"2370","2603438",NA,"-122.8602855","50.2550546"
"2371","2139489","25000","-118.2428159","34.0547019"
"2372","554416",NA,"-77.055198","38.89606"
"2373","2501694",NA,"-95.3698028","29.7604267"
"2374","805061",NA,"153.5696","-28.60675"
"2375","3415199",NA,"-97.7306476","30.2456422"
"2376","3452544",NA,"-80.123441","25.8074306"
"2377","2224159",NA,"-96.7128179","40.8184465"
"2378","2159049","12000","-106.63313","34.993524"
"2379","638236","20000","-96.75347","32.77569"
"2380","480426",NA,"24.9764097","60.1865248"
"2381","3968604",NA,"8.5583338","47.4361468"
"2382","3954809","38500","2.2297","48.89467"
"2383","323086",NA,NA,NA
