"","venueID","venueCapacity","venueLng","venueLat"
"1837","97982",NA,"3.6907625","51.0259838"
"1838","33059",NA,"13.433419","52.4791261"
"1839","2153069",NA,"9.9580519","53.5518261"
"1840","32939","600","12.5651939","55.677125"
"1841","2047714",NA,"11.58971","48.13321"
"1842","43083",NA,"5.3833442","43.2944806"
"1843","38487","1200","139.71888","35.6449"
"1844","1757","1800","0.1194611","52.2043925"
"1845","646361",NA,"-95.388071","29.7818142"
"1846","11334","1000","-96.7700051","32.8308876"
"1847","43964",NA,"-81.379375","28.542972"
"1848","196","4000","-84.39028","33.75103"
"1849","2326","1100","-117.131129","32.748049"
"1850","187908",NA,"-1.4092296","50.9261824"
"1851","32492","800","-79.97268","40.481268"
"1852","923","750","-79.068915","35.910267"
"1853","3025484",NA,"-2.9730822","51.335596"
"1854","1609074",NA,"18.2683292","49.8120301"
"1855","3048394",NA,"-2.5384226","53.5803354"
"1856","2338714",NA,"-2.6486122","56.7506621"
"1857","1276526","1000","-122.31365","47.66128"
"1858","1377206",NA,"-115.1400644","36.169173"
"1859","3107284",NA,"18.4014445","-33.9059905"
"1860","2893638",NA,"28.0689599","-26.1852983"
"1861","1548898",NA,NA,NA
"1862","2007954",NA,"114.1626357","22.3342688"
"1863","85108",NA,"138.587766","-34.922428"
"1864","2130274","5000","106.7817547","-6.2548877"
"1865","43163","1428","139.70791","35.67726"
"1866","2331899",NA,"-1.87919","50.71766"
"1867","2942448",NA,"18.40924","-33.903801"
"1868","3058974",NA,"28.1123934","-26.1796748"
"1869","109370",NA,"-118.251138","34.045271"
"1870","3013409","355000","23.57242","46.76848"
"1871","1138086",NA,"8.5246151","47.3741238"
"1872","7786","200","-0.14921","51.5431"
"1873","1016861",NA,"-104.9447552","39.7399905"
"1874","1392958","1000","-75.155307","39.9616234"
"1875","94860",NA,"9.7320104","52.3758916"
"1876","1918819",NA,"0.6630708","52.4344079"
"1877","3692",NA,"-1.7061265","53.1238011"
"1878","2935238",NA,"24.4958673","58.3756242"
"1879","1327811",NA,"9.5488444","56.170512"
"1880","3206858",NA,"-2.23803","53.4769"
"1881","1615878",NA,"37.5071885","55.8101117"
"1882","1790938","2473","139.77595","35.62542"
"1883","43542",NA,"135.495772","34.6684766"
"1884","34171",NA,"139.6610991","35.4416192"
"1885","2908458",NA,"103.857","1.29294"
"1886","3639984",NA,"153.0264922","-27.4764363"
"1887","967006",NA,"-6.2158","53.32065"
"1888","47275",NA,"22.1642342","60.4334775"
"1889","3336189",NA,"-1.59447","53.41239"
"1890","3535",NA,"-2.2068104","50.6384688"
"1891","3301819",NA,"0.11532","51.16939"
"1892","3788534",NA,"106.8426847","-6.2235757"
"1893","1971369",NA,"-1.61454","51.89894"
"1894","1272016",NA,"-2.9331","53.36342"
"1895","38097",NA,"-0.1997649","54.0770434"
"1896","2335324",NA,"-50.02806","-29.77974"
"1897","3599924","3200","-46.66968","-23.52833"
"1898","2328","2776","-122.6811831","45.5168547"
"1899","1171",NA,"-104.99027","39.744361"
"1900","744",NA,"-87.9109371","43.0388875"
"1901","6181","3200","-79.3766657","43.6468182"
"1902","2790068",NA,"-121.9693","37.40464"
"1903","29648","4000","13.3783562","52.4985969"
"1904","17994",NA,"2.3007926","48.8770182"
"1905","46376",NA,"-71.2282537","46.8131158"
"1906","1027026",NA,"-71.2173969","46.8015014"
"1907","68423",NA,"-76.86545","38.90699"
"1908","729",NA,"-74.43452","39.37707"
"1909","75002",NA,"-103.363595","20.7301881"
"1910","280346","60000","-51.2358471","-30.065485"
"1911","1149166","5500","-112.079564","33.448775"
"1912","1262","2650","-118.2555326","34.0426711"
"1913","891581",NA,"-95.40546","29.68716"
"1914","3527264",NA,"-71.2992993","42.6303002"
"1915","2945",NA,"-76.33342","37.0164"
"1916","1088401","300","-1.887442","52.4755611"
"1917","3466909",NA,"-93.27166","44.98154"
"1918","2711",NA,"-77.0229363","38.9047767"
"1919","3597394",NA,"-118.335781","34.1008629"
"1920","1889","2000","-73.9884479","40.7567868"
"1921","47005",NA,"-87.7515396","41.8285376"
"1922","106544",NA,"-73.94711","40.74547"
"1923","3349029",NA,"-115.1701623","36.1096949"
"1924","2950293",NA,"-118.32858","34.10128"
"1925","3128974",NA,"-118.3864421","34.0825891"
"1926","2213714",NA,"-71.154812","42.7084715"
"1927","1126471",NA,"-82.4486986","27.9438854"
"1928","629271",NA,"-81.7788764","33.567739"
"1929","15547",NA,"-76.58499","39.34752"
"1930","9481",NA,"-90.2061949","32.2975498"
"1931","3651524",NA,"-84.3684524","33.8210054"
"1932","616926",NA,"-118.3313847","34.1015349"
"1933","1018596","1000","-117.161146","32.710648"
"1934","2556524",NA,"-80.20436","25.79947"
"1935","3350974",NA,"-2.12728","52.57878"
"1936","3474469",NA,"-95.3645253","29.7661428"
"1937","6164",NA,"-89.9969882","34.931985"
"1938","1587063",NA,"-90.073976","29.956008"
"1939","1957449",NA,"-73.91468","40.7154"
"1940","3784589",NA,"-93.02489","45.03479"
"1941","62500",NA,"-93.26351","44.97518"
"1942","3791734",NA,"-97.6384294","30.1341647"
"1943","1790728",NA,NA,NA
"1944","3942789",NA,"-89.983","43.80898"
"1945","146143",NA,"-118.19025","33.75255"
"1946","2010684",NA,NA,NA
"1947","35439",NA,"151.21573","-33.86918"
"1948","2792903",NA,"176.22738","-37.685"
"1949","203603",NA,NA,NA
"1950","3189574",NA,"-97.1629164","26.0886142"
"1951","11850",NA,"-0.12511","51.54202"
"1952","593356",NA,"5.57967","50.63256"
"1953","2792053",NA,"-0.5537663","44.8286599"
"1954","5670",NA,"-122.405681","37.778048"
"1955","2281024",NA,"-111.92294","33.50128"
"1956","3151479",NA,"11.39272","53.62737"
"1957","2515409",NA,"55.307485","25.271139"
"1958","2386604",NA,"106.8101256","-6.2566407"
"1959","2868853",NA,"151.775196","-32.925752"
"1960","828616",NA,"151.20696","-33.87021"
"1961","2055169",NA,"153.12599","-26.68438"
"1962","1581018",NA,"144.95566","-37.81781"
"1963","2803573",NA,"153.0918365","-26.6559759"
"1964","1923554",NA,"24.1182894","56.9528328"
"1965","2459469",NA,"2.3051024","48.8694359"
"1966","3849","32609","-1.49719","52.44411"
"1967","46152","20000","-119.98263","47.09595"
"1968","2962528",NA,"-96.8035","32.79504"
"1969","2540924",NA,"7.01834","51.40699"
"1970","1034911",NA,NA,NA
"1971","1927274",NA,"1.4048178","38.8841472"
"1972","395951",NA,NA,NA
"1973","762766",NA,"15.540006","56.6306855"
"1974","1818808",NA,"-116.52746","33.80196"
"1975","2266814",NA,"-2.3685653","53.02973"
"1976","986501",NA,"-1.8405069","53.8465406"
"1977","553606",NA,"-3.1801843","51.4892621"
"1978","1363151",NA,NA,NA
"1979","225718",NA,"-1.2294743","52.7648728"
"1980","1632",NA,"-0.6771448","51.4111126"
"1981","1579698",NA,NA,NA
"1982","3382879",NA,"121.473701","31.230416"
"1983","831016",NA,NA,NA
"1984","3111264",NA,"-2.5922435","51.4567969"
"1985","2147414",NA,NA,NA
"1986","3386344",NA,"-77.03272","38.90215"
"1987","3386159",NA,"-99.2215659","18.9242095"
"1988","2963558",NA,NA,NA
"1989","3571484",NA,"18.279459","49.818659"
"1990","2955238",NA,"20.1145131","39.3831577"
"1991","1034936",NA,"33.9344456","34.9789801"
"1992","3070634",NA,"20.863862","37.7274964"
"1993","1462713",NA,NA,NA
"1994","343356",NA,"-70.6683213","-33.4578139"
"1995","3393414",NA,"-2.9984","53.42115"
"1996","3294479","20000","23.9146024","54.8905564"
"1997","3810869",NA,NA,NA
"1998","2621413",NA,"14.9916797","44.467217"
"1999","1109216","700","4.88127","52.36484"
"2000","2460689",NA,"-93.2752715","44.9774613"
"2001","1449208",NA,"-73.5573943","45.4953163"
"2002","8216","200","-0.1336685","51.5122364"
"2003","1630828",NA,"-4.2942381","55.863044"
"2004","8333","200","-0.08344","51.52804"
"2005","114407",NA,"-1.4909083","53.3810284"
"2006","497411","350","-4.2637663","55.8654458"
"2007","18233","500","-0.1417947","50.8199818"
"2008","1662113","436","-1.2206911","51.7387321"
"2009","17480","550","-1.3834526","50.9329416"
"2010","42338","350","-3.1651837","51.4941923"
"2011","445366",NA,"-0.0081014","51.5285922"
"2012","2681318",NA,"1.2315954","52.6421073"
"2013","839721","500","-77.027764","38.917202"
"2014","1167706","300","-71.1325684","42.3529021"
"2015","49374",NA,"-73.5861053","45.5201128"
"2016","2369074","400","-79.3890949","43.6482126"
"2017","262","375","-87.677996","41.9104085"
"2018","1119",NA,"-93.27249","44.98139"
"2019","2867013",NA,"-122.2964235","47.6087583"
"2020","324","500","-122.4378099","37.7755211"
"2021","16268","500","-118.3891802","34.0815247"
"2022","3132444",NA,"-0.1014514","51.5056286"
"2023","292","500","-86.7804525","36.1528598"
"2024","879",NA,"-80.1176033","26.1660604"
"2025","617016",NA,"-95.3546736","29.7521221"
"2026","329","1000","-122.4080206","37.7823916"
"2027","73643","1500","9.96968","53.55655"
"2028","3067239",NA,"13.436794","52.508725"
"2029","391996",NA,"8.51685","47.38572"
"2030","38178","25000","-3.46295","50.64292"
"2031","1271111","12000","-2.24119","51.87266"
"2032","3979",NA,"-2.63508","53.452889"
"2033","3282059",NA,"-0.178818","51.385429"
"2034","50004",NA,"0.407962","52.24488"
"2035","1357811",NA,"-0.32127","53.3809"
"2036","78595",NA,NA,NA
"2037","2332954",NA,"-115.12399","36.16208"
"2038","3230809",NA,"-4.1276749","51.6858866"
"2039","288981","10000","-2.95322","53.47991"
"2040","837701",NA,"-5.91971","54.57909"
"2041","394231",NA,"-2.416007","51.055688"
"2042","494031",NA,"-2.932931","54.892473"
"2043","72553",NA,"-1.13477","53.92159"
"2044","31868",NA,"-3.75387","56.00546"
"2045","890506","6500","-0.4177397","54.296878"
"2046","16786",NA,"-1.7059204","55.4155828"
"2047","7404","350","-0.14308","51.53871"
"2048","3810379",NA,"0.21439","52.02302"
"2049","83227",NA,"-0.46072","52.14766"
"2050","3599789",NA,"-73.9819269","40.7658305"
"2051","2310779",NA,NA,NA
"2052","3825219",NA,"-3.72215","40.413"
"2053","4014794",NA,NA,NA
"2054","3766004",NA,"11.6063688","48.1249006"
"2055","3624059",NA,"21.0122287","52.2296756"
"2056","29543","1500","9.9578661","53.5511558"
"2057","1204091","750","18.0675136","59.3370703"
"2058","29611",NA,"8.7572802","50.1092015"
"2059","548781","6500","5.9860925","49.5008805"
"2060","129954",NA,NA,NA
"2061","101793",NA,NA,NA
"2062","1273581",NA,"-1.2594928","51.7508522"
"2063","8098","500","-0.0987167","51.4935647"
"2064","93731",NA,"-2.425381","52.7800041"
"2065","3336","350","-0.0748208","51.5517431"
"2066","1665",NA,"-1.54105","53.79952"
"2067","519911",NA,"-1.8780985","52.4750022"
"2068","1844518",NA,NA,NA
"2069","10528",NA,"-0.8963881","52.2368782"
"2070","4265",NA,"-3.9815784","51.6128215"
"2071","639646",NA,NA,NA
"2072","968906",NA,NA,NA
"2073","97406",NA,"-2.232955","53.4484912"
"2074","1372931",NA,"0.6578157","52.826832"
"2075","482716","1450","-2.5763244","51.4493557"
"2076","33485",NA,"-1.5368854","52.2930287"
"2077","33486",NA,"-1.4909083","53.3810284"
"2078","71669",NA,"0.3019467","52.2532602"
"2079","1263816",NA,"1.0779202","51.3629306"
"2080","1874933",NA,NA,NA
"2081","29360",NA,"-0.4160256","51.8832741"
"2082","7100",NA,"-3.7711554","53.3152706"
"2083","1965079",NA,"1.2947151","52.629069"
"2084","8128","350","-0.1351725","51.5160992"
"2085","287956",NA,"11.9726793","57.7013685"
"2086","1531763",NA,NA,NA
"2087","941186",NA,NA,NA
"2088","7737",NA,"-3.05594","53.81856"
"2089","1895988",NA,NA,NA
"2090","1903108",NA,"-1.5271174","52.3399318"
"2091","1475718",NA,"-0.4943202","51.4149029"
"2092","1062831",NA,"13.8495788","44.8666232"
"2093","1992214",NA,NA,NA
"2094","65348",NA,NA,NA
"2095","48251",NA,"-3.7499034","55.9658568"
"2096","823696",NA,NA,NA
"2097","62433",NA,"-0.5900535","51.2398673"
"2098","7864",NA,"-4.13782","50.37463"
"2099","584171",NA,"-0.4761161","51.5335127"
"2100","29331",NA,"-0.9735867","51.4538128"
"2101","49432",NA,"0.9450282","51.8765579"
"2102","1224871",NA,"-1.7920304","51.0685648"
"2103","779176",NA,"115.8622652","-31.9540334"
"2104","35566",NA,"144.95497","-37.81447"
"2105","1479143",NA,"153.0346157","-27.4593566"
"2106","510881",NA,"-1.7076584","52.5005648"
"2107","104802","250","-0.0427884","51.550129"
"2108","1795",NA,"-2.0877637","57.1860835"
"2109","203438",NA,"115.7621479","-31.7362628"
"2110","1378",NA,"-97.749782","30.267945"
"2111","1763953",NA,"101.7300526","2.7656483"
"2112","808731",NA,"-80.195584","25.8092934"
"2113","1480778",NA,"13.388179","52.496262"
"2114","14148",NA,"-0.37145","53.76931"
"2115","2224449",NA,"1.7362249","52.6067906"
"2116","1905253",NA,"-2.28639","53.46551"
"2117","884","1700","-83.0074283","39.997525"
"2118","37402",NA,"-0.1191545","51.5016102"
"2119","810356",NA,"-0.95263","51.44073"
"2120","94862",NA,"101.692024","3.059003"
"2121","99026",NA,"-111.6573636","35.1855558"
"2122","2139279",NA,"-73.9577161","40.7223328"
"2123","66455",NA,"11.1197342","49.429609"
"2124","93356",NA,"2.166781","41.383885"
"2125","51457",NA,"22.9526455","62.7067594"
"2126","50605",NA,"19.8449285","45.2617865"
"2127","1131611",NA,"18.3700042","-33.367299"
"2128","30963",NA,"13.4347887","52.508697"
"2129","1101761",NA,"-73.9991637","40.7536854"
"2130","45921",NA,"13.58006","52.48366"
"2131","2217759",NA,"15.9269677","45.7772818"
"2132","2871048",NA,NA,NA
"2133","1001441",NA,"19.9058104","50.0582616"
"2134","1374376",NA,NA,NA
"2135","13912","1381","-0.0554075","51.5461123"
"2136","2743853",NA,"-84.4536865","33.8246574"
"2137","802",NA,"-73.9484025","40.7225435"
"2138","17360",NA,"-3.2488114","55.9282688"
"2139","3026759",NA,"9.9936818","53.5510846"
"2140","34186",NA,"115.854225","-31.947661"
"2141","1508488",NA,"54.9873447","25.0072733"
"2142","326621",NA,"11.4086779","47.25736"
"2143","16987","75144","-118.2845592","34.0126046"
"2144","89990","1000","139.69561","35.65872"
"2145","1193581",NA,"138.5767638","-34.9087183"
"2146","732111",NA,"-73.968441","40.770517"
"2147","3173729","1800","-115.1561477","36.1423259"
"2148","2835938",NA,"-117.15463","32.71155"
"2149","2791503",NA,"7.3063284","50.367086"
"2150","1319671",NA,"-3.7247396","40.4369544"
"2151","769226",NA,"5.3107137","60.403074"
"2152","1935514",NA,"0.66506","52.4287"
"2153","69463","25000","2.2187915","41.4121004"
"2154","4183569",NA,"3.76958","50.40759"
"2155","3301679","2500","-5.3458333","36.1105556"
"2156","2930763",NA,"-1.8830141","52.4747298"
"2157","79430",NA,NA,NA
"2158","1310591",NA,"121.473701","31.230416"
"2159","2733253",NA,"2.1952134","41.3834281"
"2160","1322476",NA,NA,NA
"2161","3528404",NA,"-2.2064219","50.6383276"
"2162","2961478","1000","-3.187186","51.4746386"
"2163","2714808",NA,"-0.3056247","51.4110055"
"2164","3324239","3500","8.54273","47.41353"
"2165","2801113",NA,"175.254124","-36.979337"
"2166","190668",NA,NA,NA
"2167","502461","600","-73.9849309","40.7397719"
"2168","37999",NA,"-97.73895","30.29617"
"2169","1555358",NA,"-93.2744006","44.981189"
"2170","4663","800","-111.859035","33.4221642"
"2171","30481","1000","-90.06617","29.95316"
"2172","540136","300","-87.6269514","41.8540522"
"2173","2049","1000","-93.2469","44.96341"
"2174","5579",NA,"-111.9242412","33.4994444"
"2175","35263",NA,"-122.67633","45.52334"
"2176","2163004",NA,"-121.493758","38.578809"
"2177","37098",NA,"-118.3323784","34.1009402"
"2178","2278699",NA,"-121.4544574","38.5116111"
"2179","395",NA,"-119.6950933","34.416277"
"2180","1853088","5000","-77.0074739","38.8746482"
"2181","17091","300","-87.6617969","41.8853345"
"2182","1418338",NA,"-79.4022493","43.6433608"
"2183","2449989",NA,"-73.9898959","40.7472165"
"2184","2459739",NA,"-118.2808083","34.024019"
"2185","74872","1242","-77.021098","38.915271"
"2186","5504",NA,"-79.792041","36.073109"
"2187","1282",NA,"-79.9870157","40.4498712"
"2188","1683793","1000","-0.05926","51.53315"
"2189","2638","1100","-83.2917046","42.6367415"
"2190","15786","3200","-93.75859","41.61239"
"2191","503481","750","-96.700617","40.813249"
"2192","265951",NA,"-75.1916007","39.9494018"
"2193","11339",NA,"-96.7869418","32.7833618"
"2194","1019041","1650","-95.35467","29.75212"
"2195","30044","850","-79.3487725","43.6590002"
"2196","81925","1500","-123.13395","49.299564"
"2197","849401",NA,"-94.58202","39.09858"
"2198","2532334","800","-90.253814","38.627618"
"2199","1290891","5000","-80.845519","35.239095"
"2200","1145321",NA,"-96.797987","32.768777"
"2201","1952324","1300","-93.2739195","44.9804999"
"2202","16394",NA,"-90.22764","38.63291"
"2203","79400",NA,"-83.64773","42.25172"
"2204","1113521",NA,"-84.3648011","33.7710375"
"2205","1001306","1042","-80.18296","25.77996"
"2206","1460",NA,"-78.871579","42.893094"
"2207","1461018","1500","-73.4257977","40.86974"
"2208","48245","1200","-90.0094522","35.1382458"
"2209","2416509",NA,"-97.94049","29.88194"
"2210","1021161",NA,"-112.0796557","33.4457445"
"2211","2384164",NA,"-73.556378","45.5171251"
"2212","2493154",NA,"-113.4531763","53.5714243"
"2213","2490539",NA,"-85.1646726","34.257038"
"2214","30538",NA,"-119.7357202","34.4306906"
"2215","2933473",NA,"-96.7873113","32.7839473"
"2216","102860",NA,"-98.1576559","29.8611012"
"2217","94311",NA,"2.39052","48.893073"
"2218","2620318","6000","-73.9590597","40.7227868"
"2219","2935498",NA,"-115.1563054","36.1423378"
"2220","69543",NA,"-114.090679","51.046149"
"2221","12942",NA,"-111.943034","33.431585"
"2222","16514",NA,"-76.5827767","39.3460266"
"2223","81113",NA,"-122.4036728","37.7678455"
"2224","1257",NA,"-81.645058","30.325811"
"2225","1476","17556","-84.504088","39.097929"
"2226","4710","7657","-71.53575","41.48777"
"2227","3081364",NA,"-75.6845696","45.3993228"
"2228","2605123","1500","-115.1711298","36.128561"
"2229","2623638",NA,"-115.1718308","36.1150489"
"2230","3254064","5000","-73.98755","40.57289"
"2231","2528209",NA,"10.7784373","59.9196153"
"2232","33577",NA,"-83.05984","42.37881"
"2233","35426",NA,"144.9678627","-37.8119215"
"2234","1853693",NA,"-118.3290303","34.097134"
"2235","2465",NA,"-118.1885379","33.7652181"
"2236","3460999",NA,"-80.1308866","25.7807361"
"2237","3257164",NA,"-115.1765836","36.1073485"
"2238","3046624",NA,"-118.32916","34.09688"
"2239","2743403",NA,"-118.32858","34.10128"
"2240","3196558",NA,"-73.99475","40.74806"
"2241","3789184",NA,"-76.2979655","36.8310885"
"2242","2569",NA,"-81.2829387","29.8757077"
"2243","3192449","3500","-97.50408","35.46609"
"2244","35186",NA,"-94.18585","36.30396"
"2245","3445169",NA,"-85.67205","42.96339"
"2246","68049","4000","-84.41686","39.05208"
"2247","3511849",NA,"-93.1669756","44.9792906"
"2248","5853",NA,"-116.20324","43.61408"
"2249","46513",NA,"-123.0648742","44.053584"
"2250","2957638",NA,"10.3421311","55.3794047"
"2251","83393","50000","8.899407","47.5573039"
"2252","3605599",NA,"-96.8017186","32.9885905"
"2253","3622794",NA,"-73.930137","40.7541824"
"2254","480001",NA,"20.0212572","50.0875248"
"2255","888",NA,"-82.99109","40.00941"
"2256","38520",NA,"-81.43938","28.55609"
"2257","523026",NA,"-84.4175531","33.7490761"
"2258","3460734",NA,"-75.15893","39.9579"
"2259","3426969",NA,"-73.89408","40.80817"
"2260","2407689",NA,"-93.270426","44.9857439"
"2261","3678649",NA,"-118.3767579","34.0833242"
"2262","2562634",NA,"-111.97848","33.26781"
"2263","2265169",NA,"0.0516487","40.0485109"
"2264","3590039",NA,"-95.36986","29.75135"
"2265","13174",NA,"-122.2023008","37.7502478"
"2266","3483064",NA,"-118.32903","34.09713"
"2267","3723249",NA,"-118.36358","34.09106"
"2268","742",NA,"-95.409","29.68472"
"2269","2561744",NA,"-74.00198","40.7392"
"2270","3985714",NA,"-87.9162","43.04165"
"2271","4124179",NA,"-117.21231","32.75518"
"2272","16265",NA,"-118.388914","34.0909059"
"2273","7694","550","-71.1013086","42.363697"
"2274","499281","300","-73.9891987","40.7315472"
"2275","16132",NA,"-97.7361753","30.2672236"
"2276","799631",NA,"-96.782576","32.7846199"
"2277","804421",NA,"-97.534094","35.49501"
"2278","493916",NA,"-87.625128","41.853926"
"2279","10320",NA,"-111.8592332","33.4081169"
"2280","37917",NA,"-118.254145","34.0440835"
"2281","162578",NA,"-122.06266","37.65888"
"2282","325",NA,"-73.9787716","40.6786944"
"2283","1425",NA,"-75.1532419","39.9605743"
"2284","1040","800","-117.751453","34.057535"
"2285","1155146",NA,"-118.4440562","34.070264"
"2286","16270","500","-118.3857196","34.0908029"
"2287","1333736",NA,"-121.27028","38.60327"
"2288","3234","800","-83.0054203","39.9858767"
"2289","140343",NA,"-89.216285","37.7228011"
"2290","1547613",NA,NA,NA
"2291","874116",NA,"-97.7282016","30.2403964"
"2292","4698",NA,"-98.4875069","29.448541"
"2293","1636428",NA,"-111.4948349","40.6420727"
"2294","1150866",NA,"-118.344414","34.101132"
"2295","95633",NA,"-117.3318892","33.9756919"
"2296","63986",NA,"-84.5177841","39.13108"
"2297","1192156",NA,"-122.3040879","47.6506624"
"2298","66547",NA,"-70.3810095","43.5813712"
"2299","6842","1200","-71.0651039","42.3504875"
"2300","6228",NA,"-84.2655","30.43612"
"2301","17725","1200","-82.4427864","27.9602127"
"2302","1265",NA,"-81.351226","28.548669"
"2303","1322","800","-91.1762795","30.4173942"
"2304","380476",NA,"-120.37581","35.30393"
"2305","4634",NA,"-80.423329","37.2281977"
"2306","1298",NA,"-117.20927","32.75382"
"2307","1045781",NA,"-117.921491","33.639097"
"2308","1254511","2000","-117.7509583","34.0564709"
"2309","2029704",NA,"-118.219559","33.877245"
"2310","761241",NA,"-73.9898898","40.7366978"
"2311","71162",NA,"-122.258629","37.8649037"
"2312","7651",NA,"-79.95518","39.63068"
"2313","6192",NA,"-86.78313","36.16449"
"2314","32390","200","-0.0718398","51.521245"
"2315","68894",NA,"-80.237016","26.372377"
"2316","1287",NA,"-92.32871","38.94521"
"2317","49864",NA,"-106.6489649","35.0840872"
"2318","1293196",NA,"-118.267228","34.04092"
"2319","32909",NA,"115.8540776","-31.9514363"
"2320","245408",NA,"153.012158","-27.478774"
"2321","30012",NA,"144.9722886","-37.8114397"
"2322","83295",NA,"115.8722656","-31.9342037"
"2323","105140",NA,"5.3808683","43.3116714"
"2324","59125",NA,"4.8305936","45.728009"
"2325","2075414",NA,"6.1122776","49.5991091"
"2326","38972",NA,"8.52269","49.46924"
"2327","34663",NA,"13.00875","55.59473"
"2328","53943",NA,"11.9542288","57.7006521"
"2329","44380",NA,"18.0562","59.3207"
"2330","581951",NA,"24.9410248","60.1733244"
"2331","69052","1100","5.39067","43.31027"
"2332","1129971",NA,"8.4998642","47.3873158"
"2333","2129894",NA,"-105.7625563","39.8869728"
"2334","1762573",NA,"-97.731935","30.2639151"
"2335","505916",NA,"-80.2542689","36.126289"
"2336","45550",NA,"-91.53844","41.66303"
"2337","574",NA,"-96.698928","40.811925"
"2338","6108",NA,"-84.3871176","33.7527584"
"2339","6086",NA,"-78.7879707","43.0003967"
"2340","45501",NA,"-72.2546431","41.8070508"
"2341","43624",NA,"-71.4045","41.827608"
"2342","57788",NA,"-77.324423","37.273873"
"2343","45803",NA,"-71.2571177","42.35942"
"2344","2821",NA,"-75.75023","39.66736"
"2345","2264409",NA,"-71.0527482","42.3157363"
"2346","2270584",NA,"-70.2463512","43.6598623"
"2347","1509",NA,"-73.7627523","42.6564712"
"2348","1274","6100","-83.0209238","42.3351446"
"2349","8540",NA,"-91.1897936","30.4448195"
"2350","677296",NA,"-82.2322369","34.7213151"
"2351","2331514",NA,"-117.2566051","32.9737546"
"2352","769851",NA,"12.0772416","55.6170801"
"2353","1198451",NA,"18.5305409","54.5188898"
"2354","982911",NA,"8.5529168","47.359081"
"2355","388061",NA,"7.1607306","62.7372352"
"2356","762811",NA,"10.3990966","59.2649213"
"2357","961381",NA,"-90.5768144","41.512032"
"2358","44391",NA,"138.7836855","36.789592"
"2359","954956",NA,"15.8375483","50.241843"
"2360","30903",NA,"-122.350699","47.6216358"
"2361","1035786",NA,NA,NA
"2362","1792638","7000","-73.9602231","40.7216963"
"2363","5948",NA,"-86.8067804","36.1448738"
"2364","70051",NA,"28.0771515","-26.2023995"
"2365","58176","10200","18.6317175","-33.8802019"
"2366","9572","8800","-157.85161","21.29908"
"2367","2314629",NA,"-115.1538512","36.1090109"
"2368","622661",NA,"-115.17316","36.1071379"
"2369","2260734",NA,"-115.1766701","36.090754"
"2370","108940",NA,NA,NA
"2371","905",NA,"-95.8910472","41.236893"
"2372","50595","30000","-73.988272","42.087635"
"2373","2603438",NA,"-122.8602855","50.2550546"
"2374","2139489","25000","-118.2428159","34.0547019"
"2375","554416",NA,"-77.055198","38.89606"
"2376","2501694",NA,"-95.3698028","29.7604267"
"2377","805061",NA,"153.5696","-28.60675"
"2378","3415199",NA,"-97.7306476","30.2456422"
"2379","3452544",NA,"-80.123441","25.8074306"
"2380","2224159",NA,"-96.7128179","40.8184465"
"2381","2159049","12000","-106.63313","34.993524"
"2382","638236","20000","-96.75347","32.77569"
"2383","480426",NA,"24.9764097","60.1865248"
"2384","3968604",NA,"8.5583338","47.4361468"
"2385","3954809","38500","2.2297","48.89467"
"2386","323086",NA,NA,NA
